Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alenquer,6 (0 -- 21),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.08 -- 0.04),-51.2 (19.5 -- -8.3)
Alexânia,11 (0 -- 25),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-84.4 (27.8 -- -14.1)
Alfenas,27 (4 -- 60),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.04),55.4 (19.4 -- -74.8)
Alfredo Chaves,0 (0 -- 1),Decreasing,0.7 (0.5 -- 0.9),-0.08 (-0.2 -- 0),-8.4 (-156.8 -- -3.5)
Almadina,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-24.4 (-96.4 -- -14.4)
Almirante Tamandaré,9 (3 -- 16),Decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-55.4 (16479.3 -- -25.2)
Alta Floresta D'Oeste,8 (3 -- 14),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-303.5 (47.1 -- -39.6)
Altamira,11 (0 -- 21),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-66.2 (48.6 -- -12.8)
Alto Alegre,5 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),143.1 (23.4 -- -24.2)
Alto Alegre do Pindaré,3 (0 -- 9),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.07 -- 0.02),-46.3 (32 -- -9.9)
Alto Paraíso,2 (0 -- 6),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-84.9 (25.2 -- -12.3)
Alto Parnaíba,12 (0 -- 87),Likely increasing,1.12 (0.88 -- 1.37),0.03 (-0.03 -- 0.1),21 (6.8 -- -21.6)
Alto Santo,3 (0 -- 6),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-99.2 (40.1 -- -23.9)
Altos,10 (1 -- 18),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-82.7 (33.7 -- -16.2)
Alvorada,35 (0 -- 118),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),93.5 (27.6 -- -91)
Além Paraíba,6 (2 -- 10),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),66.7 (27.8 -- -130.8)
Amapá,27 (0 -- 94),Likely increasing,1.1 (1 -- 1.3),0.04 (0 -- 0.08),18.6 (8.8 -- -1097.7)
Amarante,3 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-94.9 (91.1 -- -30.8)
Amarante do Maranhão,16 (3 -- 31),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),43.1 (19.2 -- -629)
Amargosa,3 (1 -- 5),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-200.7 (62.4 -- -32.9)
Amaturá,8 (0 -- 36),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.03 -- 0.13),23.1 (5.5 -- -21.7)
Americana,38 (0 -- 240),Unsure,0.9 (0.8 -- 1.1),-0.02 (-0.12 -- 0.04),-29.8 (16.1 -- -6)
Amparo,11 (3 -- 22),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),-688.3 (18.7 -- -21.4)
Amélia Rodrigues,4 (0 -- 11),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.05),130.6 (14.6 -- -19.1)
Américo Brasiliense,7 (3 -- 12),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),104.6 (39.8 -- -116.4)
Américo de Campos,2 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.06 -- 0.01),-51.3 (60 -- -11.3)
Anamã,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-28.8 (134.2 -- -8.6)
Ananindeua,22 (4 -- 43),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-142.4 (41.4 -- -17)
Anapu,5 (0 -- 15),Unsure,1 (0.8 -- 1.1),0 (-0.04 -- 0.03),-298.7 (22.3 -- -16.4)
Anastácio,5 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-55.7 (435.4 -- -23.2)
Anchieta,3 (0 -- 6),Likely decreasing,1 (0.8 -- 1),-0.01 (-0.05 -- 0.01),-64.9 (57.9 -- -13.8)
Andradas,5 (2 -- 10),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),89.8 (26.1 -- -57.9)
Andradina,68 (1 -- 626),Increasing,1.2 (1.1 -- 1.2),0.07 (-0.02 -- 0.47),9.9 (1.5 -- -28.4)
Angra dos Reis,29 (0 -- 102),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.05),261.4 (13.6 -- -13)
Anicuns,6 (2 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-173.3 (37.6 -- -20.8)
Antas,12 (0 -- 70),Likely increasing,1.1 (1 -- 1.2),0.04 (-0.04 -- 0.23),19.7 (3 -- -17.1)
Antonina,6 (0 -- 15),Unsure,1 (0.9 -- 1.1),0.02 (-0.01 -- 1367.12),35 (0 -- -73)
Antônio Prado,19 (0 -- 54),Unsure,1.1 (0.9 -- 1.2),0.02 (-0.03 -- 0.06),31.9 (12.4 -- -25.6)
Anápolis,414 (203 -- 677),Increasing,1.1 (1.1 -- 1.1),0.03 (0.02 -- 0.04),25.2 (17.1 -- 45)
Aparecida,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-74.4 (107.9 -- -19.8)
Aparecida de Goiânia,467 (0 -- 1741),Likely increasing,1 (1 -- 1.1),0.03 (-0.16 -- Inf),22.3 (0 -- -4.4)
Aparecida do Taboado,18 (0 -- 48),Unsure,1 (0.8 -- 1.2),0.01 (-0.04 -- 0.05),56.6 (14.4 -- -15.8)
Apodi,24 (0 -- 146),Unsure,1 (0.9 -- 1.2),0.01 (-0.06 -- 0.08),128.2 (8.5 -- -11.1)
Apuarema,4 (1 -- 9),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),76.8 (25.9 -- -54.2)
Apucarana,17 (1 -- 69),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.07),45.5 (10.3 -- -65.9)
Aquidabã,2 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0),-29.8 (407.4 -- -8.7)
Aquidauana,7 (0 -- 43),Likely decreasing,0.8 (0.6 -- 1.1),-0.04 (-0.15 -- 0.03),-16.1 (20.7 -- -4.6)
Aquiraz,2 (0 -- 7),Unsure,1 (0.8 -- 1.1),0 (-0.05 -- 0.03),-203 (21.7 -- -15.2)
Aracaju,31 (17 -- 49),Decreasing,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.02),-22.4 (-35.3 -- -17)
Aracati,6 (0 -- 12),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.03 -- 0.01),-66.1 (63.4 -- -20.1)
Araci,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-33 (449.5 -- -14.2)
Aracruz,42 (5 -- 108),Likely increasing,1 (1 -- 1.1),0.01 (-0.03 -- 0.07),57.5 (10 -- -22.1)
Aragarças,4 (1 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-71.9 (55.6 -- -18)
Aragoiânia,7 (1 -- 18),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.02 -- 0.09),32.8 (8 -- -38.4)
Araguari,39 (10 -- 74),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),99.9 (27.7 -- -62)
Araguatins,8 (0 -- 18),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-3671.8 (17.3 -- -18.7)
Araguaçu,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0.01),-40.3 (61.6 -- -13)
Araguaína,140 (0 -- 319),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-1411.9 (28.5 -- -23.3)
Arame,2 (0 -- 12),Likely decreasing,0.8 (0.7 -- 1),-0.05 (-0.17 -- 0.02),-14.8 (40.6 -- -4.1)
Arapiraca,11 (5 -- 17),Decreasing,0.8 (0.8 -- 0.9),-0.05 (-0.05 -- -0.03),-15.4 (-21.7 -- -12.6)
Arapongas,22 (0 -- 61),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-84.7 (22.5 -- -12.4)
Araquari,4 (0 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-49 (81.3 -- -13.7)
Araranguá,1 (0 -- 5),Decreasing,0.8 (0.6 -- 0.9),-0.07 (-0.12 -- -0.02),-10.1 (-28.8 -- -5.9)
Araraquara,54 (34 -- 78),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),234.9 (60.4 -- -99.6)
Araras,32 (13 -- 54),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-271.1 (59.2 -- -41.6)
Araripina,19 (6 -- 32),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.02),-192.5 (39 -- -21)
Araruama,24 (1 -- 54),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),97.1 (24.8 -- -53.4)
Araucária,32 (3 -- 76),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.03),-110.4 (20.5 -- -14.3)
Araxá,34 (3 -- 101),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.04 -- 0.16),28 (4.4 -- -19.5)
Araçariguama,2 (0 -- 3),Decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0),-48.5 (447 -- -17.6)
Araçatuba,35 (2 -- 67),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-87.8 (41.9 -- -17.6)
Araçoiaba da Serra,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.05 (-0.1 -- -0.01),-15.1 (-84.1 -- -6.9)
Arcos,3 (1 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 83.71),-220.6 (0 -- -137.1)
Arcoverde,15 (3 -- 32),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-7316.5 (19.3 -- -14.8)
Areia,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-23.8 (-71.3 -- -14.6)
Areia Branca,2 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0.01),-41 (88.5 -- -11.7)
Ariquemes,26 (4 -- 46),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-50.6 (223.7 -- -13.8)
Arroio do Meio,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-52.4 (107.1 -- -14.7)
Artur Nogueira,10 (2 -- 24),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-295.5 (32.2 -- -29)
Arujá,7 (3 -- 11),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.02 -- 0),-49 (609.8 -- -27.9)
Assaí,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0.01),-27.5 (108.7 -- -8.3)
Assis,12 (6 -- 21),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-773 (49.8 -- -55.4)
Assis Brasil,3 (0 -- 6),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.06 -- 0.02),-47 (39.5 -- -11.7)
Assis Chateaubriand,3 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-73.3 (107.1 -- -15.5)
Astorga,4 (2 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-99.3 (89.8 -- -33.6)
Atalaia do Norte,5 (0 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-245.5 (23.2 -- -22.8)
Atibaia,19 (7 -- 31),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.02),14267 (30.5 -- -37.7)
Augustinópolis,3 (0 -- 8),Unsure,1 (0.8 -- 1.1),-0.01 (-0.08 -- 0.05),-65.6 (15.2 -- -9)
Augusto Corrêa,2 (0 -- 7),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-38.5 (30.5 -- -9.4)
Auriflama,0 (0 -- 1),Decreasing,0.86 (0.82 -- 0.91),-0.04 (-0.05 -- -0.02),-18.1 (-28.1 -- -13.7)
Aurora,11 (3 -- 22),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.04),27.5 (15.7 -- 96.4)
Avaré,6 (2 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-4498.2 (34.6 -- -37.3)
Açailândia,8 (1 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-3797.5 (25.1 -- -22.6)
Açu,3 (0 -- 8),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-26.3 (1824.7 -- -8.5)
Babaçulândia,7 (2 -- 16),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),41 (18.4 -- -306.2)
Bacabal,4 (2 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-74.7 (103.1 -- -28.9)
Bady Bassitt,4 (0 -- 7),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-42.8 (-616 -- -13.1)
Bagé,15 (2 -- 36),Likely increasing,1 (1 -- 1.1),0.01 (-0.02 -- 0.05),61.2 (14.2 -- -43.4)
Baixa Grande do Ribeiro,7 (1 -- 13),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-62 (102.6 -- -22.7)
Baixo Guandu,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-18.2 (-33.6 -- -11.8)
Balneário Arroio do Silva,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-35.1 (324.6 -- -13)
Balneário Barra do Sul,1 (0 -- 2),Decreasing,0.8 (0.7 -- 0.9),-0.04 (-0.09 -- -0.01),-17.2 (-131.5 -- -7.6)
Balneário Camboriú,13 (3 -- 26),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-24.8 (-76.6 -- -14.2)
Balneário Piçarras,4 (0 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-62.2 (63.7 -- -19.3)
Balneário Rincão,4 (0 -- 8),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-260.4 (28.6 -- -16.7)
Balsas,19 (0 -- 43),Decreasing,0.9 (0.7 -- 1),-0.03 (-0.08 -- 0),-25.8 (170.1 -- -8.5)
Bananeiras,1 (0 -- 3),Decreasing,0.7 (0.5 -- 0.9),-0.06 (-0.14 -- 0),-12.2 (310.9 -- -4.8)
Bandeirantes,20 (8 -- 37),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.03),57 (26.1 -- -316.8)
Banzaê,7 (0 -- 29),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.08),61.8 (8.9 -- -15.6)
Baraúna,1 (0 -- 4),Likely decreasing,0.9 (0.6 -- 1.1),-0.03 (-0.16 -- 0.02),-20.5 (38.3 -- -4.3)
Barbacena,11 (0 -- 52),Unsure,1.1 (0.9 -- 1.2),0.02 (-0.04 -- 0.07),38.2 (9.3 -- -18.1)
Barbalha,14 (0 -- 47),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-100.4 (20.6 -- -10.7)
Barcarena,5 (0 -- 34),Likely decreasing,0.8 (0.5 -- 1.2),-0.02 (-0.12 -- 0.05),-32.6 (14.7 -- -5.7)
Barcelos,6 (0 -- 14),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-130.9 (29.4 -- -21.5)
Bariri,15 (1 -- 54),Unsure,1 (0.9 -- 1.2),0.01 (-0.03 -- 0.04),93.6 (15.9 -- -24.1)
Barra Bonita,10 (3 -- 19),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),119.9 (30.1 -- -58.2)
Barra Mansa,52 (0 -- 195),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.09),62.2 (7.6 -- -17.6)
Barra Velha,5 (0 -- 12),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.05 -- 0.02),-71 (34.1 -- -13.4)
Barra de São Francisco,9 (0 -- 29),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-71.4 (22.9 -- -11.7)
Barra do Corda,16 (0 -- 39),Unsure,1 (0.8 -- 1.1),-0.01 (-0.07 -- 0.03),-67.9 (25.5 -- -10.6)
Barra do Piraí,5 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-75 (98.8 -- -30.8)
Barra dos Coqueiros,3 (0 -- 6),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-48.3 (51.4 -- -19.2)
Barras,9 (0 -- 16),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0.01),-38.7 (119.6 -- -11.8)
Barreiras,54 (0 -- 280),Unsure,1 (0.8 -- 1.2),-0.01 (-0.08 -- 0.05),-87.8 (13.1 -- -8.9)
Barreirinha,7 (2 -- 16),Likely increasing,1 (1 -- 1.1),0.02 (-0.01 -- 0.05),42 (12.9 -- -97.7)
Barreirinhas,23 (10 -- 41),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),37.7 (21.5 -- 154.6)
Barretos,26 (13 -- 40),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-122.3 (112.5 -- -42.2)
Barrinha,7 (1 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-450.2 (28.9 -- -29.3)
Barro Alto,8 (0 -- 122),Increasing,1.1 (1 -- 1.1),0.1 (-0.2 -- 2.87576e+19),7.1 (0 -- -3.5)
Barro Duro,2 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.06 -- 0.02),-36.9 (41.6 -- -10.9)
Barueri,42 (0 -- 85),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-45.2 (143.3 -- -10.8)
Barão de Cocais,7 (1 -- 16),Likely increasing,1 (1 -- 1.1),0.1 (-0.1 -- 0.3),7.3 (2.3 -- -6.9)
Bataguassu,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-27.2 (201.4 -- -8.6)
Batalha,2 (0 -- 5),Likely decreasing,1 (0.8 -- 1),-0.01 (-0.06 -- 0.02),-47.4 (32.3 -- -10.8)
Batatais,10 (0 -- 28),Unsure,1 (0.9 -- 1.1),0.01 (-0.05 -- 0.07),67.4 (10.2 -- -14.3)
Bauru,139 (76 -- 209),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),188.9 (53.1 -- -102.3)
Bayeux,3 (1 -- 5),Decreasing,0.9 (0.8 -- 0.9),-0.01 (-0.01 -- -0.01),-102.4 (-119.1 -- -86.5)
Baía da Traição,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-26.1 (-917.6 -- -8.2)
Bebedouro,30 (0 -- 98),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.03 -- 0.15),22.2 (4.7 -- -22.4)
Beberibe,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0),-31.2 (533.3 -- -15.5)
Bela Vista de Goiás,8 (1 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-278.9 (38.5 -- -26.8)
Belford Roxo,284 (0 -- 836),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.03 -- 0.05),32.3 (12.9 -- -27.4)
Belmonte,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- -0.01),-27.8 (-100.2 -- -13.6)
Belo Horizonte,605 (0 -- 6896),Unsure,1 (0.8 -- 1.3),0.01 (-0.07 -- 0.08),125.5 (8.5 -- -10.2)
Belo Jardim,6 (0 -- 12),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-60.7 (60.4 -- -15.4)
Belo Oriente,3 (1 -- 5),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-46.4 (-222 -- -25.8)
Belém,2650 (0 -- 969758),Unsure,1.1 (0.8 -- 1.4),0.02 (-0.06 -- 0.1),38.1 (7 -- -11.9)
Bento Gonçalves,18 (0 -- 36),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-120.8 (42.2 -- -23.8)
Bertioga,3 (1 -- 7),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-33.9 (-197 -- -18)
Bertolínia,18 (0 -- 97),Likely increasing,1.1 (0.9 -- 1.3),0.03 (-0.02 -- 0.09),20.2 (8 -- -38.4)
Betim,72 (0 -- 198),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),858.1 (22.8 -- -29.6)
Bezerros,6 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-102.1 (93.7 -- -27)
Biguaçu,3 (0 -- 6),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.01),-20.4 (-68.5 -- -11.2)
Birigui,18 (4 -- 33),Unsure,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-105.9 (31.6 -- -16.1)
Biritiba-Mirim,2 (1 -- 4),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-35.3 (-97.1 -- -21.6)
Blumenau,59 (2 -- 129),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-57.2 (60 -- -18.6)
Boa Viagem,26 (7 -- 52),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),35.7 (18.1 -- 862.2)
Boa Vista,164 (76 -- 282),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-66.6 (187.2 -- -27.6)
Boca da Mata,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.06 (-0.11 -- -0.01),-12.5 (-59 -- -6.3)
Boca do Acre,4 (0 -- 9),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-28.3 (63.9 -- -9.5)
Bocaiúva,6 (0 -- 20),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.02 -- 0.09),34.8 (7.6 -- -39.3)
Boituva,14 (5 -- 27),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.06),38.2 (11.5 -- -198.7)
Bom Conselho,4 (1 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-83.4 (89.1 -- -27)
Bom Despacho,6 (2 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),921.4 (39 -- -48)
Bom Jardim,1 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.02 -- 0),-47.6 (-144.7 -- -30.5)
Bom Jesus,12 (7 -- 17),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-475.5 (93.9 -- -77.2)
Bom Jesus da Lapa,11 (3 -- 28),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.05),46.3 (14.2 -- -94.5)
Bom Jesus das Selvas,4 (0 -- 10),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0.01),-38.2 (102.5 -- -15.9)
Bom Jesus de Goiás,70 (0 -- 165),Increasing,1.2 (1.1 -- 1.3),0.04 (0.02 -- 0.07),16.1 (9.8 -- 36.3)
Bom Jesus do Itabapoana,3 (0 -- 10),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.08 -- 0.02),-37.2 (28.3 -- -8.9)
Bom Jesus do Tocantins,1 (0 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-30.5 (-91.8 -- -18.7)
Bom Jesus dos Perdões,6 (2 -- 12),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),58.4 (22.7 -- -87)
Bom Princípio,5 (1 -- 11),Likely increasing,1.04 (0.96 -- 1.12),0.01 (-0.01 -- 0.03),66.1 (21.4 -- -63.5)
