Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Aquiraz,3 (0 -- 8),Unsure,1.01 (0.85 -- 1.13),0 (-0.04 -- 0.04),197.1 (19.7 -- -16.8)
Aracaju,31 (11 -- 61),Decreasing,0.87 (0.82 -- 0.93),-0.04 (-0.05 -- -0.02),-19.2 (-37.3 -- -13.6)
Aracati,5 (1 -- 11),Likely decreasing,0.94 (0.88 -- 1.01),-0.02 (-0.03 -- 0),-42.2 (373.5 -- -19.9)
Araci,3 (0 -- 7),Likely decreasing,0.94 (0.85 -- 1.02),-0.02 (-0.06 -- 0.01),-38 (79.6 -- -12.4)
Aracruz,37 (4 -- 86),Unsure,1 (0.9 -- 1.08),0 (-0.03 -- 0.03),-567.1 (24.8 -- -27.4)
Aragarças,5 (1 -- 10),Likely decreasing,0.96 (0.88 -- 1.03),-0.01 (-0.04 -- 0.01),-66.3 (79.3 -- -16.1)
Aragoiânia,5 (0 -- 17),Unsure,1 (0.9 -- 1.11),0 (-0.05 -- 0.06),-6034.9 (11.9 -- -15.2)
Araguari,36 (5 -- 76),Unsure,1.02 (0.95 -- 1.1),0.01 (-0.01 -- 0.03),102.6 (25.5 -- -53.8)
Araguaçu,0 (0 -- 3),Decreasing,0.79 (0.59 -- 0.98),-0.06 (-0.15 -- 0.01),-11.7 (67.6 -- -4.6)
Araguaína,124 (3 -- 271),Unsure,1 (0.91 -- 1.09),0 (-0.02 -- 0.03),-1604.9 (27.2 -- -30.5)
Arame,1 (0 -- 2),Decreasing,0.82 (0.74 -- 0.9),-0.05 (-0.08 -- -0.03),-13.5 (-23.3 -- -9.2)
Arapiraca,34 (1 -- 61),Decreasing,0.92 (0.85 -- 0.99),-0.02 (-0.06 -- 0),-38.5 (1678.5 -- -12.1)
Arapongas,40 (16 -- 77),Unsure,1.02 (0.96 -- 1.07),0.01 (-0.01 -- 0.02),130.8 (34.6 -- -66)
Araquari,4 (0 -- 11),Likely decreasing,0.94 (0.81 -- 1.04),-0.02 (-0.06 -- 0.01),-39.6 (72 -- -12.6)
Araranguá,3 (0 -- 12),Decreasing,0.8 (0.65 -- 0.95),-0.06 (-0.1 -- -0.01),-12.3 (-49.8 -- -6.7)
Araraquara,46 (19 -- 81),Unsure,1.01 (0.95 -- 1.07),0 (-0.02 -- 0.02),419.3 (31.7 -- -34.8)
Araras,47 (21 -- 77),Unsure,1 (0.96 -- 1.05),0 (-0.01 -- 0.01),549.3 (47.7 -- -66)
Araripina,19 (5 -- 38),Unsure,0.99 (0.91 -- 1.05),0 (-0.03 -- 0.02),-401.1 (29.9 -- -22.7)
Araruama,26 (0 -- 63),Unsure,1.04 (0.93 -- 1.13),0.01 (-0.02 -- 0.04),67.3 (18.2 -- -39.8)
Araucária,36 (8 -- 69),Unsure,0.99 (0.92 -- 1.05),0 (-0.03 -- 0.02),-151.3 (38.3 -- -25.6)
Araxá,36 (7 -- 77),Increasing,1.12 (1.04 -- 1.22),12921050000 (-0.01 -- 7.88252e+16),0 (0 -- -134.2)
Araçariguama,2 (0 -- 4),Likely decreasing,0.96 (0.89 -- 1.01),-0.01 (-0.04 -- 0),-62.8 (215.2 -- -17.3)
Araçatuba,18 (9 -- 28),Decreasing,0.9 (0.86 -- 0.96),-0.01 (-0.01 -- -0.01),-96.8 (-113.5 -- -84.8)
Araçoiaba da Serra,2 (0 -- 4),Decreasing,0.9 (0.84 -- 0.97),-0.03 (-0.08 -- 0),-23.1 (1233.6 -- -9.2)
Arcos,3 (0 -- 7),Unsure,1 (0.91 -- 1.09),0 (-0.04 -- 0.04),3642.9 (17 -- -17.7)
Areia,1 (0 -- 2),Decreasing,0.91 (0.84 -- 0.99),-0.02 (-0.05 -- 0),-28.6 (-188.2 -- -15.1)
Areia Branca,1 (0 -- 2),Decreasing,0.89 (0.81 -- 0.97),-0.03 (-0.05 -- 0),-22.1 (-151.3 -- -13.5)
Ariquemes,29 (13 -- 51),Likely decreasing,0.98 (0.93 -- 1.03),-0.01 (-0.02 -- 0.01),-107 (98.1 -- -33.1)
Arroio do Meio,3 (1 -- 5),Likely decreasing,0.98 (0.92 -- 1.04),-0.01 (-0.03 -- 0.01),-92.8 (46.9 -- -19.9)
Artur Nogueira,9 (1 -- 22),Unsure,0.99 (0.9 -- 1.06),0 (-0.04 -- 0.02),-165.3 (29.9 -- -17.3)
Arujá,9 (4 -- 15),Likely decreasing,0.96 (0.91 -- 1.01),-0.01 (-0.03 -- 0),-72.3 (161.6 -- -21.2)
Assaí,5 (0 -- 15),Unsure,1.04 (0.87 -- 1.15),0.01 (-0.03 -- 0.04),70.1 (16.7 -- -20.4)
Assis,11 (6 -- 19),Unsure,1.01 (0.97 -- 1.06),0 (-0.01 -- 0.02),199.8 (42.3 -- -95.8)
Assis Brasil,4 (0 -- 8),Unsure,0.97 (0.88 -- 1.05),-0.01 (-0.04 -- 0.02),-90.1 (40.4 -- -18.4)
Assis Chateaubriand,3 (0 -- 5),Likely decreasing,0.96 (0.89 -- 1.03),-0.01 (-0.04 -- 0.01),-60.6 (87 -- -15.4)
Astorga,3 (1 -- 7),Likely decreasing,0.97 (0.92 -- 1.05),-0.01 (-0.04 -- 0.02),-72.1 (41.1 -- -17.9)
Atalaia do Norte,3 (0 -- 9),Likely decreasing,0.95 (0.87 -- 1.04),-0.01 (-0.04 -- 0.01),-52.1 (62.3 -- -19.4)
Atibaia,18 (6 -- 31),Unsure,0.99 (0.93 -- 1.05),0 (-0.02 -- 0.01),-323.1 (54.3 -- -35.8)
Augusto Corrêa,1 (0 -- 4),Likely decreasing,0.89 (0.75 -- 1.02),-0.02 (-0.07 -- 0),-33 (307.5 -- -9.7)
Auriflama,0 (0 -- 1),Decreasing,0.86 (0.82 -- 0.91),-0.04 (-0.05 -- -0.02),-18.1 (-28.1 -- -13.7)
Aurora,12 (4 -- 22),Increasing,1.1 (1.04 -- 1.16),0.03 (0.01 -- 0.05),24.7 (15.1 -- 48.6)
Avaré,7 (2 -- 13),Unsure,1 (0.93 -- 1.05),0 (-0.02 -- 0.01),-709.8 (47.1 -- -36.7)
Açailândia,15 (5 -- 27),Likely increasing,1.04 (0.98 -- 1.1),0.01 (0 -- 0.03),62.3 (26 -- -154.1)
Açu,3 (0 -- 7),Decreasing,0.92 (0.85 -- 0.99),-0.02 (-0.04 -- 0),-30.6 (-4602.6 -- -16.5)
Babaçulândia,5 (0 -- 20),Likely increasing,1.08 (0.96 -- 1.22),0.02 (-0.02 -- 0.07),44.1 (9.8 -- -45.6)
Bacabal,5 (0 -- 10),Likely decreasing,0.96 (0.88 -- 1.04),-0.01 (-0.06 -- 0.01),-65 (51.4 -- -12.4)
Bady Bassitt,2 (1 -- 4),Decreasing,0.91 (0.85 -- 0.95),-0.03 (-0.04 -- -0.01),-27.6 (-55.8 -- -17.5)
Bagé,15 (3 -- 40),Unsure,1.02 (0.95 -- 1.1),0.01 (-0.04 -- 0.05),100.3 (13.2 -- -18.3)
Baixa Grande do Ribeiro,15 (2 -- 31),Unsure,1.02 (0.93 -- 1.09),0 (-0.02 -- 0.02),155.3 (28.5 -- -39.7)
Baixo Guandu,2 (0 -- 5),Decreasing,0.9 (0.82 -- 0.98),-0.03 (-0.09 -- 0),-20.3 (-389.6 -- -7.6)
Balneário Arroio do Silva,1 (0 -- 2),Decreasing,0.92 (0.86 -- 0.97),-0.02 (-0.04 -- -0.01),-30.5 (-81.3 -- -17.8)
Balneário Barra do Sul,1 (0 -- 3),Decreasing,0.9 (0.79 -- 0.99),-0.03 (-0.08 -- 0),-25.9 (158.3 -- -8.8)
Balneário Camboriú,17 (5 -- 30),Decreasing,0.92 (0.87 -- 0.97),-0.02 (-0.04 -- -0.01),-29.6 (-93.9 -- -18.3)
Balneário Piçarras,8 (0 -- 20),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),4938.6 (16.9 -- -15.5)
Balneário Rincão,3 (0 -- 6),Likely decreasing,0.95 (0.87 -- 1.03),-0.01 (-0.04 -- 0.01),-55.5 (85.1 -- -19.5)
Balsas,8 (0 -- 34),Decreasing,0.74 (0.6 -- 0.91),-0.07 (-0.12 -- -0.03),-9.4 (-26.1 -- -5.9)
Bananeiras,3 (0 -- 9),Unsure,0.96 (0.8 -- 1.09),-0.01 (-0.07 -- 0.04),-75.2 (17.2 -- -9.3)
Bandeirantes,16 (2 -- 43),Likely increasing,1.04 (0.97 -- 1.13),0.01 (-0.01 -- 0.05),63.2 (14.9 -- -69.7)
Baraúna,2 (0 -- 5),Likely decreasing,0.93 (0.8 -- 1.08),-0.02 (-0.08 -- 0.01),-39.1 (58.7 -- -8.2)
Barbacena,9 (0 -- 26),Likely increasing,1.06 (0.95 -- 1.18),0.01 (-0.02 -- 0.06),48.2 (11.9 -- -37.3)
Barbalha,12 (0 -- 46),Unsure,0.95 (0.76 -- 1.1),-0.02 (-0.11 -- 0.05),-38.6 (12.7 -- -6.2)
Barcarena,5 (0 -- 16),Likely decreasing,0.91 (0.73 -- 1.03),-0.02 (-0.07 -- 0.01),-28.4 (53.6 -- -9.9)
Barcelos,6 (0 -- 17),Unsure,0.97 (0.83 -- 1.09),-0.01 (-0.05 -- 0.03),-114.8 (26 -- -14.9)
Bariri,8 (4 -- 14),Unsure,1 (0.96 -- 1.05),0 (-0.01 -- 0.01),1820.3 (51.9 -- -56.7)
Barra Bonita,12 (4 -- 24),Likely increasing,1.03 (0.96 -- 1.08),0.01 (-0.01 -- 0.02),90.2 (30.5 -- -67.2)
Barra Mansa,78 (0 -- 208),Likely increasing,1.06 (0.94 -- 1.2),0.02 (-0.02 -- 0.05),42.7 (13.3 -- -40.4)
Barra Velha,8 (0 -- 28),Unsure,1 (0.87 -- 1.1),0 (-0.05 -- 0.05),-2119.4 (13.7 -- -14)
Barra de São Francisco,4 (0 -- 16),Likely decreasing,0.89 (0.73 -- 1.06),-0.03 (-0.08 -- 0.01),-23.2 (47.4 -- -8.8)
Barra do Corda,23 (5 -- 51),Unsure,0.99 (0.92 -- 1.07),0 (-0.02 -- 0.02),-198.4 (39.8 -- -29.3)
Barra do Piraí,5 (0 -- 10),Likely decreasing,0.96 (0.88 -- 1.03),-0.01 (-0.04 -- 0.01),-59.3 (52 -- -16.7)
Barra dos Coqueiros,1 (0 -- 2),Decreasing,0.87 (0.8 -- 0.96),-0.04 (-0.06 -- -0.01),-19.7 (-57.5 -- -12.1)
Barras,7 (0 -- 13),Decreasing,0.91 (0.83 -- 0.97),-0.02 (-0.06 -- 0),-27.9 (-173.5 -- -10.9)
Barreiras,40 (7 -- 73),Unsure,0.98 (0.91 -- 1.04),-0.01 (-0.04 -- 0.02),-86.1 (42.4 -- -18.3)
Barreirinha,9 (4 -- 15),Increasing,1.09 (1.03 -- 1.13),0.02 (0.01 -- 0.04),29.1 (19.1 -- 88)
Barreirinhas,14 (0 -- 59),Likely increasing,1.07 (0.98 -- 1.17),0.01 (-0.01 -- 0.06),49.8 (12 -- -59.5)
Barretos,34 (3 -- 73),Unsure,1 (0.92 -- 1.09),0 (-0.03 -- 0.04),1201.1 (18.1 -- -19.9)
Barrinha,5 (2 -- 9),Likely decreasing,0.98 (0.93 -- 1.03),-0.01 (-0.02 -- 0.01),-105.4 (74.7 -- -36.1)
Barro Alto,9 (0 -- 29),Likely increasing,1.1 (1.01 -- 1.19),0.05 (-0.3 -- 123.44),13.1 (0 -- -2.3)
Barro Duro,1 (0 -- 4),Decreasing,0.76 (0.6 -- 0.92),-0.07 (-0.12 -- -0.02),-10.2 (-33.1 -- -6)
Barueri,25 (14 -- 38),Decreasing,0.94 (0.91 -- 0.98),-0.02 (-0.03 -- -0.01),-43.9 (-92.2 -- -25.9)
Barão de Cocais,3 (0 -- 9),Unsure,1.01 (0.88 -- 1.12),0 (-0.03 -- 0.03),227.9 (20.5 -- -22.5)
Bataguassu,0 (0 -- 1),Decreasing,0.84 (0.74 -- 0.92),-0.04 (-0.07 -- -0.02),-15.6 (-32.2 -- -9.3)
Batalha,3 (0 -- 7),Likely decreasing,0.95 (0.84 -- 1.06),-0.01 (-0.05 -- 0.03),-53.6 (24.7 -- -13.5)
Batatais,12 (0 -- 61),Unsure,1.05 (0.86 -- 1.19),0.01 (-0.06 -- 0.12),53.3 (5.9 -- -11)
Bauru,143 (49 -- 337),Likely increasing,1.03 (0.97 -- 1.1),0.01 (-0.02 -- 0.05),72.7 (13.4 -- -42.6)
Bayeux,3 (1 -- 6),Decreasing,0.9 (0.84 -- 0.95),-0.03 (-0.04 -- -0.01),-25.2 (-52.9 -- -15.8)
Baía da Traição,1 (0 -- 3),Decreasing,0.91 (0.82 -- 0.99),-0.03 (-0.08 -- 0),-22.2 (623.9 -- -8.6)
Bebedouro,18 (1 -- 61),Likely increasing,1.04 (0.93 -- 1.15),0.01 (-0.04 -- 0.07),63 (9.7 -- -17.5)
Beberibe,2 (0 -- 4),Likely decreasing,0.93 (0.86 -- 1.01),-0.02 (-0.04 -- 0),-36.2 (384.8 -- -17.7)
Bela Vista de Goiás,11 (3 -- 20),Likely increasing,1.05 (0.98 -- 1.11),0.01 (-0.01 -- 0.03),50.4 (23.5 -- -113.9)
Belford Roxo,435 (0 -- 7506),Unsure,1.03 (0.68 -- 1.38),0.01 (-0.09 -- 0.1),76.9 (6.7 -- -7.9)
Belmonte,3 (0 -- 5),Unsure,0.97 (0.86 -- 1.05),-0.01 (-0.05 -- 0.02),-102.1 (36.4 -- -14.9)
Belo Horizonte,1568 (0 -- 43738),Unsure,1.08 (0.81 -- 1.43),0.02 (-0.12 -- 0.29),30.1 (2.4 -- -5.6)
Belo Jardim,5 (0 -- 10),Likely decreasing,0.95 (0.86 -- 1.02),-0.01 (-0.04 -- 0.01),-48.3 (81.5 -- -19.4)
Belo Oriente,6 (1 -- 13),Unsure,1.01 (0.93 -- 1.09),0 (-0.02 -- 0.02),241 (30 -- -37)
Bento Gonçalves,38 (8 -- 80),Likely increasing,1.04 (0.97 -- 1.11),0.01 (-0.01 -- 0.03),63.5 (23.1 -- -75)
Bertioga,5 (0 -- 11),Likely decreasing,0.92 (0.85 -- 1.02),-0.02 (-0.04 -- 0),-33 (150.8 -- -16.6)
Bertolínia,8 (0 -- 39),Likely increasing,1.06 (0.95 -- 1.16),0.03 (-0.05 -- 0.13),26.8 (5.3 -- -14.2)
Betim,86 (0 -- 270),Unsure,1.03 (0.93 -- 1.15),0.01 (-0.02 -- 0.04),81.6 (18.7 -- -29)
Bezerros,7 (2 -- 11),Likely decreasing,0.98 (0.93 -- 1.03),-0.01 (-0.03 -- 0.01),-118.8 (70 -- -25.8)
Biguaçu,6 (0 -- 14),Decreasing,0.91 (0.85 -- 0.98),-0.03 (-0.08 -- 0),-20.6 (-369.1 -- -8.4)
Birigui,15 (3 -- 25),Likely decreasing,0.97 (0.92 -- 1.05),-0.01 (-0.04 -- 0.01),-99.5 (54.6 -- -18.8)
Biritiba-Mirim,2 (1 -- 4),Likely decreasing,0.94 (0.87 -- 1.01),-0.01 (-0.04 -- 0),-51.4 (313.6 -- -17.9)
Blumenau,83 (0 -- 377),Unsure,0.97 (0.79 -- 1.13),-0.01 (-0.08 -- 0.05),-90.8 (13.1 -- -9.2)
Boa Viagem,29 (5 -- 54),Increasing,1.09 (1.01 -- 1.15),0.02 (0 -- 0.04),29.3 (16.8 -- 256.1)
Boa Vista,147 (58 -- 258),Likely decreasing,0.96 (0.91 -- 1.02),-0.01 (-0.03 -- 0.01),-59.6 (137 -- -27.3)
Boca da Mata,1 (0 -- 3),Decreasing,0.83 (0.73 -- 0.93),-0.05 (-0.12 -- -0.01),-13.8 (-136.6 -- -5.7)
Boca do Acre,4 (1 -- 8),Likely decreasing,0.96 (0.91 -- 1.03),-0.01 (-0.03 -- 0.01),-69.8 (101.2 -- -24.9)
Bocaiúva,4 (0 -- 14),Likely increasing,1.06 (0.97 -- 1.15),0.02 (-0.06 -- 0.18),31.2 (3.9 -- -12.4)
Boituva,11 (6 -- 16),Likely increasing,1.03 (1 -- 1.07),0.01 (0 -- 0.02),76.8 (35.6 -- -1999.2)
Bom Conselho,4 (1 -- 7),Likely decreasing,0.98 (0.89 -- 1.04),-0.01 (-0.04 -- 0.01),-116.8 (46.7 -- -16.8)
Bom Despacho,4 (1 -- 9),Unsure,0.98 (0.93 -- 1.05),0 (-0.02 -- 0.01),-166 (49.7 -- -34.9)
Bom Jardim,3 (0 -- 5),Decreasing,0.97 (0.92 -- 1),-0.01 (-0.03 -- 0),-83.7 (512 -- -25.8)
Bom Jesus,11 (5 -- 17),Unsure,1 (0.96 -- 1.04),0 (-0.01 -- 0.01),-2961.1 (68.1 -- -56.7)
Bom Jesus da Lapa,10 (2 -- 26),Likely increasing,1.05 (0.99 -- 1.12),0.01 (-0.01 -- 0.05),46.8 (13.7 -- -101.7)
Bom Jesus das Selvas,5 (0 -- 10),Likely decreasing,0.94 (0.88 -- 1),-0.02 (-0.06 -- 0),-35.2 (189.9 -- -12.3)
Bom Jesus de Goiás,55 (0 -- 842),Increasing,1.23 (1.07 -- 1.41),0.06 (-0.02 -- 0.46),12 (1.5 -- -39.3)
Bom Jesus do Itabapoana,4 (0 -- 10),Unsure,0.97 (0.84 -- 1.07),-0.01 (-0.04 -- 0.02),-79.3 (29.7 -- -16.5)
Bom Jesus do Tocantins,1 (0 -- 2),Decreasing,0.92 (0.84 -- 1),-0.02 (-0.04 -- 0),-33 (1307.5 -- -15.8)
Bom Jesus dos Perdões,9 (0 -- 17),Likely increasing,1.09 (0.98 -- 1.18),0.02 (-0.01 -- 0.05),27.9 (14.3 -- -112.4)
Bom Princípio,5 (1 -- 11),Likely increasing,1.04 (0.96 -- 1.12),0.01 (-0.01 -- 0.03),66.1 (21.4 -- -63.5)
Bombinhas,3 (0 -- 6),Likely decreasing,0.94 (0.87 -- 1.03),-0.02 (-0.04 -- 0.01),-43.5 (94.4 -- -19.5)
